text,translated,backtranslated,similarity_score
DKB and DJ Slim lock horns online.,DKB àti DJ Slim ti fi ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ìró ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì ì,"DKB and DJ Slim have released a new album, ""Summertime"", which is set to be released on October 15th, and will be released on October 15th, with a new track, ""Summertime"", which is set to be released on October 15th, and a new track, ""Summertime"", set to be released on October 16th, which will be released on October 16th, and will be released on October 16th, and will be released on October 18th, and on October 18th, and on October 18th, respectively.",0.4629565179347992
"Dr Apostle Amagashie warns men against popular lovemaking position, cites stroke risk.","Dókítà Àpọ́sítélì Amagashie kìlọ̀ fáwọn ọkùnrin pé kí wọ́n má ṣe máa ṣe ìfẹ́, ó sọ pé ó lè fa àrùn rọpárọsẹ̀.","Dr. Apostle Amagashie warned men against flirting, saying that it could cause stroke.",0.8057935833930969
Police arrest alleged serial motorbike thief.,Àwọn ọlọ́pàá mú olè alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn alárùn.,Police arrested the thief who was accused of stealing a drug and drug paraphernalia.,0.6186426877975464
"FIFA imposes transfer ban on Hearts of Oak over unsettled $150,000 debt.","FIFA fi òfin de gbigbe ẹ̀bùn sí Hearts of Oak nítorí gbèsè $150,000 tí kò tíì san.","FIFA banned the transfer of trophies to Hearts of Oak due to an unpaid $150,000 debt.",0.8866072297096252
'Mickey Mouse' boxer toasts Cape Verde's first Olympic medal.,'Mickey Mouse' tó ń ta ìjà kọnfú ń fi tosta fún àmì ẹ̀yẹ Olympic àkọ́kọ́ ti orílẹ̀-èdè Cape Verde.,'Mickey Mouse' the boxer tastes toast for Cape Verde's first Olympic medal.,0.9366813898086548
APP leader reacts after court throws out injunction against Akwatia by-election.,Olórí APP fèsì lẹ́yìn tí ilé ẹjọ́ dá àṣẹ àgbékalẹ̀ fún ìdìbò àyíká Akwatia.,The APP chief responded after the court issued a preliminary order for the Akwatia regional election.,0.7020935416221619
"Igbo leader addresses land acquisition allegations, apologises to Ghanaians.","Olórí Igbo sọ̀rọ̀ lórí ẹ̀sùn gbígba ilẹ̀, ó tọrọ àforíjì lọ́wọ́ àwọn ará Ghana.",The Igbo chief spoke out about the land grabbing allegations and apologized to the Ghanaians.,0.8812679648399353
Bukom Arena gets face-lift to host Basketball games.,Bukom Arena gba ìyípadà ojú láti gba àwọn eré bọ́ọ̀lù agbábọ́ọ̀lù.,Bukom Arena received a facelift to host football matches.,0.8041595816612244
"Afenyo-Markin apologises to Prof Ayensu-Danquah over 'strangely, you get a ministerial appointment' comment.","Afenyo-Markin tọrọ àforíjì lọ́wọ́ Ọ̀jọ̀gbọ́n Ayensu-Danquah lórí àlàyé 'ó yà á lẹ́nu, o gba ìyànsípò minisita'.","Afenyo-Markin apologized to Professor Ayensu-Danquah for the comment 'she was surprised, she accepted the ministerial appointment'.",0.8458194136619568
Asawa National Open Championship slated for June 19.,Aṣayan Open National Open ti Asawa ti ṣeto fun Oṣu Karun ọjọ 19.,The Asawa National Open is scheduled for May 19.,0.85916668176651
LIVESTREAMED: Kwaku Dawuro presents The Movement in the Morning Political Show.,Ẹ̀YÌN: Kwaku Dawuro ṣe àfihàn ètò ìṣèlú The Movement in the Morning.,THE MORNING: Kwaku Dawuro presents the political show The Movement in the Morning.,0.9159433245658875
"'God willing, I will receive my Lamborghini; I have documents to prove it's mine’ - Shatta Wale.","'Ọlọ́run bá fẹ́, màá gba Lamborghini mi; mo ní ìwé tí mo lè fi hàn pé tèmi ni.","'God willing, I will get my Lamborghini; I have a license to prove it is mine.",0.7724809646606445
"Helicopter Crash: Ibrahim Mahama offers to clear the debts of Dr Murtala, Alhaji Muniru.","Helicopter Crash: Ibrahim Mahama fi kun gbese fun Dr Murtala, Alhaji Muniru.","Helicopter Crash: Ibrahim Mahama added the debt to Dr Murtala, Alhaji Muniru and the other two.",0.9454526305198669
Tennis legend Rafael Nadal to retire in November.,Rafael Nadal tó jẹ́ òkìkí nínú eré tẹ́nìsì yóò fi ẹ̀mí rẹ̀ sílẹ̀ ní oṣù November.,"Rafael Nadal, the famous tennis player, will die in November.",0.8360903859138489
Enforce maternity-friendly workplace policies - Samuel Atidzah.,Fún àwọn ìlànà tó bá ti wà níbàámu pẹ̀lú oyún ní àyè-iṣẹ́ - Samuel Atidzah.,For the rules regarding pregnancy in the workplace - Samuel Atidzah.,0.7931535840034485
GEC Open returns to Ghana.,GEC Open padà sí Ghana.,The GEC Open is back in Ghana.,0.9052358865737915
'From dawn raid to helping with investigation to arraignment' - Azar calls out IGP over arrest of NPP activist.,'Láti ìṣẹ́gun ìrọ̀lẹ́ títí di ìrànlọ́wọ́ nínú ìwádìí títí di ìgbẹ́jọ́' - Azar ké sí IGP lórí ìfọ́mọlé akíkanjú NPP.,'From victory in the evening to help in the investigation to trial' - Azar shouted to the IGP on the NPP's strong support.,0.7129033207893372
Home-based Ghana players seek more opportunities after good outing against South Africa.,Àwọn òṣèré Ghana tí ó wà ní ilé ń wá àwọn àǹfààní sí i lẹ́yìn tí wọ́n ṣe eré tí ó dára sí South Africa.,Ghana players at home are looking for more opportunities after their good performance in South Africa.,0.941186785697937
Akwatia By-Election: We cannot be intimidated - NPP’s Haruna Mohammed.,"Ìdìbò Ààrẹ Akwatia: A kò lè bẹ̀rù - Haruna Mohammed, NPPs.","The presidential election in Akwatia: We cannot be afraid - Haruna Mohammed, NPPs",0.8666711449623108
Some top Ghanaian musicians who ditched secular music for ministry.,Àwọn olórin tó gbajúmọ̀ jù lọ ní Gánà tí wọ́n fi orin ayé sílẹ̀ nítorí iṣẹ́ òjíṣẹ́ wọn.,Ghana's most famous musicians who abandoned secular music for their ministry.,0.9152873754501343
Joseph Awinongya Jr emerges as number 1 boxer in the USA in top 6 u-20 amateur boxers.,Joseph Awinongya Jr. di oludije to n je nọmba 1 ni orile ede Amerika ninu awon oludije oludije oludije oludije oludije to n se agbekalẹ ni orile ede Amateur U-20.,Joseph Awinongya Jr. became the number 1 ranked American amateur U-20 player.,0.7270511984825134
Amenfi Central set for major road overhaul.,Àjọ Amenfi Central ti ṣètò fún àtúnṣe ojú pópó ńlá.,Amenfi Central has arranged for the renovation of the main road.,0.8395305275917053
Bui Power nets $64.,Owó tí Bui Power fi ń ta àpò ìtàgé rẹ̀ jẹ́ $64.,Bui Power sells his bag for $64.,0.6293916702270508
"GCTU warns against defamatory publications, threatens legal action.","GCTU kìlọ̀ fún àwọn ìwé tó ń tàbùkù síni, ó sì halẹ̀ mọ́ àwọn ẹjọ́ tó ń lọ.",The GCTU warned against defamatory literature and threatened legal action.,0.921083390712738
American porn star Nasir sends message to Shugatiti as ‘orgasm’ challenge delays.,"Oríṣun àwòrán, BBC Ìròyìn Eré ìdárayá Àkọlé àwòrán, Nasir ránṣẹ́ sí Shugatiti bí orgasm ṣe ń pẹ́.","Image source, BBC Sports News Image source, Nasir sent Shugatiti as the orgasm was delayed by a few minutes.",0.7812910676002502
I won 'contentious' unannounced 2019 VGMA Artiste of the Year Award - Stonebwoy claims.,Mo gba 'aje' ti a ko kede 2019 VGMA Artist ti Ọdun - awọn ẹtọ Stonebwoy.,I won the unannounced 2019 VGMA 'Award' for Artist of the Year - the Stonebwoy rights.,0.7862808108329773
Helicopter Crash: 'You have not won; Christ has' – Wife of Sergeant Mensah shames death.,Helicopter Crash: 'Ẹ kò borí; Kristi ti borí'  Ìyàwó Sẹ́gàn Mensah ti fi ikú ṣe ojútì.,Helicopter Crash: 'You did not win; Christ has won' Shagari Mensah's wife has been shamed by death.,0.8334935903549194
'He took me in and mentored me' - Ofori Amponsah delivers a heartfelt tribute to Daddy Lumba.,'Ó gbà mí sílé ó sì fún mi ní ìmọ̀ràn' - Ofori Amponsah fi ọ̀rọ̀ ìyìn tọkàntọkàn fún Daddy Lumba.,'He took me in and gave me advice' - Oponyi Amponsah gave heartfelt compliments to Daddy Lumba.,0.7715925574302673
'How can I enter a house with familiar spirits' - Appiah Danquah reacts to NPP's amnesty for members.,'Báwo ni mo ṣe lè wọ ilé tí ẹ̀mí tó mọ̀ mí mọ́' - Appiah Danquah fèsì sí àforíjì tí NPP ṣe fún àwọn ọmọ ẹgbẹ́ rẹ̀.,'How can I enter a house where the spirit knows me no more' - Appiah Danquah responds to the apology of NPP to its members.,0.8192095160484314
High cholesterol can cause black toes and feet – Health expert.,Ìwọ̀nba èròjà cholesterol lè fa àwọ̀ dúdú ní ẹsẹ̀ àti ẹsẹ̀  Onímọ̀ nípa ìlera.,Low cholesterol can cause blackness in the feet and legs.,0.7863402366638184
Rev.,Olúwàásù,The Preacher,0.3444523215293884
Ato Forson backs calls for fair deal on Africa's $1.,Ato Forson ti ṣe àtìlẹyìn fún ìpè fún àdáni lórí dọ́là kan tí ó wà ní Áfíríkà.,Ato Forson has supported a call for a one-dollar bailout in Africa.,0.7667449116706848
"Homowo: Nii Okanta Ankrah II calls for unity, peace and teamwork.","Homowo: Nii Okanta Ankrah II ké sí fún ìṣọ̀kan, àlàáfíà àti iṣẹ́ ẹgbẹ́.","Homowo: Nii Okanta Ankrah II called for unity, peace and teamwork.",0.984460711479187
NPP would have still punished Akua Afriyie if she had won – Nana Akomea.,NPP ì bá ti fìyà jẹ Akua Afriyie bó bá jẹ́ pé ó ṣẹ́gun  Nana Akomea.,The NPP would have punished Akua Afriyie if he had defeated Nana Akomea.,0.9461368918418884
A producer told me ‘Agya W’ahwe Me So’ was a terrible song with a horrible video – Rose Adjei.,Olùṣelọpọ kan sọ fún mi pé Agya Wahwe Me So jẹ́ orin tí ó burú jáì tí ó ní fídíò tí ó burú jáì  Rose Adjei.,A producer told me that Agya Wahwe Me So is a terrible song with a terrible video Rose Adjei.,0.9261909127235413
"NDC grassroots demand answers over helicopter crash, suspect foul play.","Àwọn olùdarí NDC ń béèrè fún ìdáhùn lórí ìjàǹbá ọkọ̀ òfuurufú, wọ́n ní ó ṣeé ṣe kó jẹ́ ìwà ọ̀daràn.","NDC directors are asking for answers on the plane crash, saying it was probably a crime.",0.5550776720046997
Key takeaways from EOCO's statement on Shatta Wale's Lamborghini case.,Àwọn kókó pàtàkì látinú ìsọfúnni tí EOCO ṣe lórí ọ̀ràn Lamborghini ti Shatta Wale.,Highlights from the EOCO's report on the Lamborghini case of Shatta Wale.,0.8316832780838013
FDA intercepts GH¢11.,FDA ń gba GH¢11.,The FDA is accepting GH¢11.,0.9050003886222839
Editorial by Ghanaian Times: Resolve outstanding issues to stem chaos!!.,Àkọlé nípa Ghanaian Times: Ṣíṣe àtúnṣe sí àwọn ọ̀ràn tó ń lọ lọ́wọ́ láti dá wàhálà dúró!!.,Ghanaian Times article: Making adjustments to the issues that are going on to stop the violence!!,0.7888190150260925
Sharp rise in fire injuries and deaths in first half of 2025 by 33%  – GNFS.,Ìdínà tó lágbára nínú àwọn tí iná pa àti àwọn tí iná pa ní ìdajì ọdún 2025 nípa 33%  GNFS.,A sharp reduction in fire deaths and fatalities in the first half of 2025 by 33% GNFS.,0.8869553804397583
Why we signed Mohammed Kudus – Tottenham coach Thomas Frank explains.,Thomas Frank tó jẹ́ olùdarí Tottenham ṣàlàyé ìdí tá a fi gba Mohammed Kudus.,Tottenham manager Thomas Frank explained why we signed Mohammed Kudus.,0.944031834602356
"'I love women if you don't understand, go to hell' - Old video of Kofi Jumah resurfaces.","'Mo fẹ́ràn àwọn obìnrin bí o kò bá lóye, lọ sí òkùnkùn' - Àwọn fídíò àtijọ́ ti Kofi Jumah tún yọ.","'I like women if you don't understand, go to the dark' - Old videos of Kofi Jumah re-emerge",0.8184406161308289
"Islamic Banking: A financial game changer for all Ghanaians, not just Muslims.","Islamic Banking: O jẹ ohun ti o n yi ere owo pada fun gbogbo awọn ara Ghana, kii ṣe fun awọn Musulumi nikan.","Islamic Banking: It is a game changer for all Ghanaians, not just Muslims.",0.9592629075050354
Screen-Addiction Among Children: A note to parents.,Àwọn Ọmọdé Ń Ṣiṣẹ́ Sí Iṣẹ́ Fídíò: Àkọsílẹ̀ fún Àwọn Òbí.,Children's video: A documentary for parents.,0.3836508095264435
Why Fatawu Issahaku was not called up by Otto Addo – GFA explains.,Ìdí tí Otto Addo kò fi pe Fatawu Issahaku  GFA ṣàlàyé.,Otto Addo explains why he did not call Fatawu Issahaku GFA.,0.9133543372154236
Agradaa’s parents slam brother for locking out Angel Asiamah from property.,Àwọn òbí Agradaa fi ẹ̀sùn kan arákùnrin rẹ̀ pé ó ti fi Áńgẹ́lì Ásíámà sílẹ̀ kúrò nínú ilé.,Agrada's parents accused her brother of having left Angel Assyama from the house.,0.6848565340042114
Ablekuma North Rerun: Ayawaso North MP reacts to alleged journalist assault.,Ablekuma North Rerun: Aṣojú aṣòfin Ayawaso North fèsì sí ìkọlù tí wọ́n sọ pé ó kọ lu akọ̀ròyìn kan.,Ablekuma North Rerun: MP Ayawaso North responded to the alleged attack on a journalist.,0.9515364170074463
"Ghana Armwrestling sends goodwill message to BECE, WASSCE candidates.","Ghana Armwrestling fi ìsọfúnni ìfẹ́ rere ránṣẹ́ sí àwọn olùdíje BECE, WASSCE.","Ghana Armwrestling has sent a message of good wishes to the BECE, WASSCE contestants.",0.7823556065559387
Military officer’s wife begins attempt to break GWR for Longest Reading Aloud Marathon.,Ìyàwó ọ̀gágun kan bẹ̀rẹ̀ ìsapá láti ṣẹ́gun GWR fún Marathon tó gùn jù lọ láti kà sókè.,The wife of a general started the effort to beat GWR for the longest running marathon to read aloud.,0.7862111330032349
Sammy Flex speaks after reassignment in Shatta Wale’s management.,Sammy Flex sọ̀rọ̀ lẹ́yìn tí wọ́n tún un rán lọ síbi tí Shatta Wale ń darí.,Sammy Flex speaks after being sent back to the Shatta Wale camp.,0.8890138268470764
Ghanaians shocked by death of President Mills.,Àwọn ará Ghana ti ya lẹ́nu nítorí ikú Ààrẹ Mills.,Ghanaians have been shocked by the death of President Mills.,0.9879868626594543
"National Delegates Conference: NPP NEC set to reject petition from Akufo-Addo, Kufuor.","Àpéjọ Àwọn Olùṣojú Orílẹ̀-Èdè: NPP NEC ti pinnu láti kọ ìkéde láti Akufo-Addo, Kufuor.","National Delegation Conference: NPP NEC has decided to write a statement from Akufo-Addo, Kufuor.",0.7539980411529541
Ghanaians must see the lessons we have learned - Dr Bawumia.,Àwọn ará Ghana ní láti rí àwọn ẹ̀kọ́ tá a ti kọ́ - Dr Bawumia.,Ghanaians need to see the lessons we have learned - Dr Bawumia,0.9759678244590759
One dead in fire outbreak at uncompleted fuel station near Ejura.,Ọkan kú nínú iná tó jà ní ibùdó epo tí kò tíì parí nítòsí Ejura.,One died in a fire at an unfinished oil plant near Ejura.,0.7487937808036804
"'Rubbish, on which road?' – Nigeria’s Formula 1 hosting bid sparks backlash on social media.","'Awọn ìsọfúnni, ojú ọ̀nà wo ni?'  Ìfilọ̀ tí Nàìjíríà ṣe láti ṣe àlejò Fọ́múlù kan fa àtakò lórí àwọn ìkànnì àjọlò orí Íńtánẹ́ẹ̀tì.","'Information, what is the route?' The announcement of Nigeria hosting a Formula One race drew criticism on social media.",0.7665416598320007
'My life changed after the accident' - McBrown speaks after arm surgery.,'Ìgbésí ayé mi yí padà lẹ́yìn jàǹbá náà' - McBrown sọ lẹ́yìn iṣẹ́ abẹ apá rẹ̀.,'My life changed after the accident' - McBrown said after his arm was operated on.,0.9012397527694702
Democracy Cup: Deputy EC boss calls for participation in curtain-raiser fixtures.,Democracy Cup: Ààrẹ EC ké sí àwọn èèyàn láti kópa nínú àwọn eré ìmárale.,Democracy Cup: The EC president invited people to participate in exercises.,0.6286194920539856
FULL LIST: NPP approves 54 motions at 2025 Delegates Conference.,ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN ÀWỌN,"THEY WILL NOT BE IN THE WORLD, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world, they will not be in the world.",0.11156239360570908
Four times Afia Schwar has been embroiled in legal battles.,Ìgbà mẹ́rin ni Afia Schwar ti kópa nínú ìjà tó wáyé lórí ẹjọ́.,Afia Schwar has been involved in four legal battles.,0.9318436980247498
LIVESTREAMED: Parliament debates Ablekuma North rerun violence.,Àkọlé àwòrán Ìgbìmọ̀ aṣòfin ń jíròrò ìwà ipá tó tún wáyé ní Ablekuma North.,Parliamentary debate on the violence in Ablekuma North,0.7899997234344482
"Appau-Klu denies allegations of land encroachment, abuse of power.","Appau-Klu kọ̀ pé òun kò wọ ilẹ̀, àti pé òun lò ó láti fi agbára lò ó.","Appau-Klu denied that he had entered the country, and that he used it to use force.",0.72984778881073
Spotlight on Lumba's first 'Yee Ye Aka Akwantuom' album.,Ìran ni àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n àwo n,"The first generation of the company was founded in the year of the first generation of the company, which was founded in the year of the first generation of the company.",0.12968291342258453
KIA begins enforcing reintroduced COVID-19 measures.,KIA bẹ̀rẹ̀ sí í fi àwọn ìlànà COVID-19 tí wọ́n tún mú wọlé sílò.,KIA has started implementing the re-imposed COVID-19 guidelines.,0.8673271536827087
BoG puts digital credit services under regulation to boost financial inclusion.,BoG fi àwọn iṣẹ́ owó orí orí kọ̀ǹpútà sí abẹ́ òfin láti mú kí ìmúgbòòrò owó pọ̀ sí i.,BoG has legalized e-tax services to increase the expansion of finance.,0.6051703095436096
Fatau Dauda confident of Black Stars wins against Chad and Mali.,Fatau Dauda tó ní ìgbẹ́kẹ̀lé nínú Black Stars borí Chad àti Mali.,Fatau Dauda who relies on Black Stars defeated Chad and Mali.,0.8838956356048584
'I am committed to continue the legacy of late Dr Murtala Mohammed' – Princess Naama.,'Mo ti pinnu láti máa bá ogún tí Dókítà Murtala Mohammed tó ti kú lọ'  Ọmọ-binrin ọba Naama.,'I am determined to carry on the legacy of the late Dr. Murtala Mohammed' Princess Naama.,0.9037286639213562
Watch as M.,Máa ṣọ́ra bí M.,Be careful like M.,0.7105434536933899
First cholera cases confirmed across three districts in the Ashanti Region.,Àwọn àkọ́kọ́ tí wọ́n rí àìsàn kóléra ní àwọn àgbègbè mẹ́ta ní àgbègbè Ashanti.,The first cases of cholera were reported in three districts in the Ashanti region.,0.9679778218269348
GH¢20m Defamation Suit: Empress Gifty's lawyer confirms Agradaa seeks case transfer.,GH¢20m Ìsùn Ìsọ̀rọ̀-èké: Agbẹjọ́rò Empress Gifty fìdí rẹ̀ múlẹ̀ pé Agradaa ń wá àtúnṣe ọ̀ràn náà.,GH¢20m Allegations of libel: The Empress Gifty's lawyer confirmed that Agradaa is seeking to resolve the matter.,0.8389310240745544
Mohammed Kudus shines with assist on Tottenham debut in Reading win.,Mohammed Kudus ṣe àtìlẹ́yìn tó dára gan-an nígbà tí Tottenham kọ́kọ́ ṣẹgun Reading.,Mohammed Kudus made a great contribution in Tottenham's first win over Reading.,0.7883029580116272
Read full details of official brochure on 8 fallen heroes from tragic August 6 helicopter crash.,Ka gbogbo alaye ti iwe irohin osise nipa awọn akọni 8 ti o ṣubu lati ijamba ọkọ ofurufu ti Oṣu Kẹjọ Ọjọ 6.,Read the full official press release about the 8 heroes who fell from the plane crash of August 6.,0.7934944033622742
Kojo Barnni beats Torgah on sudden death to win 9th edition of Gold Fields PGA Championship.,Kojo Barnni ṣẹgun Torgah lori iku lojiji lati gba ikede kẹsan ti Gold Fields PGA Championship.,Kojo Barnni defeated Torgah on a sudden death to win the ninth edition of the Gold Fields PGA Championship.,0.9391518235206604
'He has taken all my happiness away' – Daddy Lumba's sister cries.,'Ó ti gba gbogbo ayọ̀ mi lọ'  Arábìnrin Daddy Lumba ń sunkún.,'He has taken all my joy away',0.5173026919364929
'Nowhere does the law empower you to judge professorial titles' – Barker-Vormawor to GTEC.,"""Kò síbi tí òfin ti fún ọ láṣẹ láti ṣèdájọ́ àwọn orúkọ oyè àwọn olùkọ́""  Barker-Vormawor fún GTEC.","""Nowhere is it legal for you to judge the titles of teachers"" Barker-Vormawor for GTEC.",0.8216562271118164
'I love Stonebwoy; his talent is beyond the shores of Ghana' - Video of late Murtala resurfaces.,'Mo fẹ́ràn Stonebwoy; ẹ̀bùn rẹ̀ kọjá etíkun Ghana' - Fídíò ti Murtala tó kú tún yọ.,'I love Stonebwoy; his talent is beyond the shores of Ghana' - The video of the late Murtala is back.,0.9670979380607605
Trump says 11 killed in US strike on drug-carrying vessel from Venezuela.,Trump sọ pé àwọn èèyàn mọ́kànlá ló kú nínú ìkọlù tí àwọn ará Amẹ́ríkà ṣe sí ọkọ̀ ojú omi tó ń kó oògùn olóró láti Venezuela.,Trump says 11 people died in the US attack on a drug ship from Venezuela.,0.8646761775016785
