text,translated,backtranslated,similarity_score
Adjusted level 2: Presido announce new restrictions for South Africa to contain Coronavirus.,Asase a wɔasesa no: Presido de nsiesiei foforo a wɔde asi hɔ ama South Africa de asiesie Coronavirus no ho amanneɛbɔ.,Changes in territory: Presido announces new measures in response to the Coronavirus in South Africa.,0.7596073150634766
'What kind of nonsense is that?' - Prophet descends on GRNMA.,'Ahuhude bɛn na ɛte saa?' - Ɔsɛnkafo no kɔ GRNMA so.,'What is this nonsense?' - The publisher goes on GRNMA.,0.6711153388023376
2023 AFCON: Ivory Coast Cote coach slams Nigeria for being overly defensive.,2023 AFCON: Ivory Coast Mannipa no kyerɛkyerɛfo ka sɛ Nigeriafo di wɔn ho so dodo.,2023 AFCON: The Ivory Coast Man's coach says Nigerians are too self-sufficient.,0.6949334144592285
DKB and DJ Slim lock horns online.,DKB ne DJ Slim de wɔn ho hyɛ Intanɛt so.,DKB and DJ Slim are making a name for themselves online.,0.6169046759605408
"Dr Apostle Amagashie warns men against popular lovemaking position, cites stroke risk.","Ɔbenfo Amagashie bɔ mmarima kɔkɔ wɔ ɔdɔ ho a nnipa pii gye tom ho, na ɔreka ɔyaredɔm ho asɛm.",Professor Amagashie warns men about popular love and speaks of a pandemic.,0.68437260389328
Police arrest alleged serial motorbike thief.,Wɔde mmobɔde ho akorɔmfo bi a polisifo kyeree no.,A thief of the crime scene was arrested by the police.,0.6489477753639221
"FIFA imposes transfer ban on Hearts of Oak over unsettled $150,000 debt.","FIFA hyɛe sɛ wɔmfa sika a wɔde ma Hearts of Oak no mfi hɔ esiane ɛka a enni mu a ɛboro dɔla 150,000 no nti.","FIFA has ordered the cancellation of funding for Hearts of Oak due to a lack of funding of more than $150,000.",0.654514729976654
'Mickey Mouse' boxer toasts Cape Verde's first Olympic medal.,'Mickey Mouse' bɔmmɔfo no de nkonimdifo no maa Cape Verde Olympic nkonimdifo a wodi kan.,The creator of the 'Mickey Mouse' awarded the winner the first Cape Verdean Olympic medalists.,0.7901078462600708
APP leader reacts after court throws out injunction against Akwatia by-election.,APP panyin no yɛɛ n'ade bere a asɛnnibea no de mmara a ɛkyere Akwatia mmapɔw mu nhyiamu no too gua no.,The APP chief acted after the court issued a ruling banning the Akwatia exercise session.,0.6907749772071838
"Igbo leader addresses land acquisition allegations, apologises to Ghanaians.","Igbo panyin no de asase a wɔtɔn no ho sobo ahorow no ho asɛm to gua, na ɔde kyɛw ka kyerɛ Ghanafo.",The Igbo chief has announced the allegations of land sales and apologized to Ghanaians.,0.8766748905181885
Bukom Arena gets face-lift to host Basketball games.,Wɔmaa Bukom Arena yɛɛ Basketball agodibea.,Bukom Arena was converted into a Basketball stadium.,0.7746344804763794
"Afenyo-Markin apologises to Prof Ayensu-Danquah over 'strangely, you get a ministerial appointment' comment.",Afenyo-Markin de asɛm a ɔkae sɛ 'yɛyɛ nwonwa sɛ wo nsa ka ɔsom adwuma no' no kyɛw maa Ɔbenfo Ayensu-Danquah.,Afenyo-Markin apologized to Professor Ayensu-Danquah for saying 'we are surprised you've got the job.',0.7725574374198914
Asawa National Open Championship slated for June 19.,Asawa National Open Championship a wɔahyɛ ato hɔ June 19.,Asawa National Open Championship scheduled for June 19.,0.9780107140541077
LIVESTREAMED: Kwaku Dawuro presents The Movement in the Morning Political Show.,NNIPA A WƆDE HƆ: Kwaku Dawuro na ɔde The Movement in the Morning Political Show no rema.,THE OWNER: Kwaku Dawuro is presenting The Movement in the Morning Political Show.,0.8460692763328552
"'God willing, I will receive my Lamborghini; I have documents to prove it's mine’ - Shatta Wale.","'Sɛ Onyankopɔn pɛ a, mɛma me Lamborghini no; mewɔ adansedi a ɛkyerɛ sɛ ɛyɛ me dea' - Shatta Wale.","'If God wills, I will give my Lamborghini; I have proof that it is mine.' - Shatta Wale.",0.9071999192237854
"Helicopter Crash: Ibrahim Mahama offers to clear the debts of Dr Murtala, Alhaji Muniru.","Helicopter Crash: Ibrahim Mahama de ne ho hyɛ Dr. Murtala, Alhaji Muniru ho.","Helicopter Crash: Ibrahim Mahama is involved with Dr. Murtala, Alhaji Muniru.",0.890018105506897
Tennis legend Rafael Nadal to retire in November.,Tenis ho anansesɛm Rafael Nadal begyae adwuma no November mu.,Tennis legend Rafael Nadal is to retire in November.,0.9847889542579651
Enforce maternity-friendly workplace policies - Samuel Atidzah.,Fa adwuma a ɛma mmofra tumi nya mma ma wɔn ho yɛ den no hyɛ mu - Samuel Atidzah.,Join the work that makes children stronger - Samuel Atidzah.,0.4622896611690521
GEC Open returns to Ghana.,GEC Open san kɔ Ghana.,GEC Open is back in Ghana.,0.9059479832649231
'From dawn raid to helping with investigation to arraignment' - Azar calls out IGP over arrest of NPP activist.,'Fi adekyee mu kɔboa nhwehwɛmu kɔsi asennii' - Azar frɛ IGP sɛ ɔnkyere NPP ho ɔmansin sohwɛfo.,'From dawn to court to assist in the investigation' - Azar calls on IGP to arrest the NPP district superintendent.,0.8844806551933289
Home-based Ghana players seek more opportunities after good outing against South Africa.,Ghanafo a wɔwɔ fie no hwehwɛ hokwan pii wɔ South Africa anim.,Home Ghanaians are looking for more opportunities in South Africa.,0.8558576107025146
Akwatia By-Election: We cannot be intimidated - NPP’s Haruna Mohammed.,Akwatia Nkorɔfo Aponto: Wɔrentumi mma yɛn ho kwan - NPP  Haruna Mohammed.,The Leper People's Party: We cannot be allowed - NPP Haruna Mohammed.,0.6780157685279846
Some top Ghanaian musicians who ditched secular music for ministry.,Wɔn a wɔato nnwom no bi a wɔagye din wɔ Ghana a wɔagyae wiase nnwom no de kɔɔ asɛnka.,Some of Ghana's most famous musicians who have left worldly music have gone out in the field.,0.7814592719078064
Joseph Awinongya Jr emerges as number 1 boxer in the USA in top 6 u-20 amateur boxers.,Joseph Awinongya Jr yɛ United States ɔbɔmmɔfo a ɔtɔ so 1 wɔ U-20 amateur bɔmmɔfo 6 a wɔdi kan mu.,Joseph Awinongya Jr. is a United States number 1 player in the top 6 U-20 amateur players.,0.7697784900665283
Amenfi Central set for major road overhaul.,"Amenfi Central wɔ hɔ a, wɔbɛsan asiesie kwan no yiye.",The road will be fully restored from Amenvi Central.,0.6961022615432739
Bui Power nets $64.,Bui Power Net $64.,Bui Power Net $64.,0.9218998551368713
"GCTU warns against defamatory publications, threatens legal action.","GCTU bɔ kɔkɔ wɔ nhoma a wɔka animtiaa ho, na ɛbɔ sobo sɛ wɔde asɛm bɛto asɛnnibea.",The GCTU warns against contempt of court and charges that the book will be prosecuted.,0.6469644904136658
American porn star Nasir sends message to Shugatiti as ‘orgasm’ challenge delays.,Amerikafo aguamansɛm ho ɔbenfo Nasir de nkra kɔma Shugatiti sɛ orgasm akyigyinae.,American pornologist Nasir sends a message to Shugatiti as an orgasm call.,0.8633319735527039
I won 'contentious' unannounced 2019 VGMA Artiste of the Year Award - Stonebwoy claims.,"Stonebwoy kae sɛ, minyaa 'akasakasa' a wɔanka ho asɛm wɔ 2019 VGMA Artist of the Year Award no mu.","Stonebwoy said, I received an 'unnamed' 'talk' in the 2019 VGMA Artist of the Year Award.",0.6564203500747681
Helicopter Crash: 'You have not won; Christ has' – Wife of Sergeant Mensah shames death.,Helicopter Crash: 'Wonnye nni; Kristo na wadi nkonim'  Sergeant Mensah yere aniwu.,Helicopter Crash: 'You don't believe; Christ has won' Shame on Sergeant Mensah's wife.,0.9076315760612488
'He took me in and mentored me' - Ofori Amponsah delivers a heartfelt tribute to Daddy Lumba.,'Ɔfaa me na ɔkyerɛɛ me' - Ofori Amponsah de obu a efi komam maa Daddy Lumba.,'He took me and taught me' - Ofori Amponsah with sincere respect for Daddy Lumba.,0.9074678421020508
'How can I enter a house with familiar spirits' - Appiah Danquah reacts to NPP's amnesty for members.,'Mɛyɛ dɛn akɔ fie a nkurɔfo nim me?' - Appiah Danquah ka NPP no kyɛw a wɔde ma wɔn a wɔwɔ hɔ no ho asɛm.,'How can I go to a house where people know me?' - Appiah Danquah talks about the NPP's hat-gathering.,0.7249941229820251
High cholesterol can cause black toes and feet – Health expert.,Kolesterol a ɛboro so betumi ama nan ne nan anan asaw  Akwahosan ho nimdefo.,Excessive cholesterol can cause foot and ankle sprains.,0.6771725416183472
Rev.,Ɔsɔfo.,A priest.,0.29995566606521606
Ato Forson backs calls for fair deal on Africa's $1.,Ato Forson pene so ma wɔhwehwɛ Afrika dɔla biako no mu biako.,Ato Forson agrees to seek one African dollar.,0.7632836699485779
"Homowo: Nii Okanta Ankrah II calls for unity, peace and teamwork.","Homowo: Nii Okanta Ankrah II frɛ biakoyɛ, asomdwoe ne kuw mu adwuma.","Homoeopathy: The Soul Okanta Ankrah II calls for unity, peace and teamwork.",0.7770816683769226
NPP would have still punished Akua Afriyie if she had won – Nana Akomea.,"Sɛ NPP nyaa Nana Akomea a, anka anka anka wɔbɛtwe Akua Afriyie aso.","If the NPP had won Nana Akomea, the Akua Afriyie would have been punished.",0.946567177772522
A producer told me ‘Agya W’ahwe Me So’ was a terrible song with a horrible video – Rose Adjei.,Ɔkyerɛkyerɛfo bi ka kyerɛɛ me sɛ Agya Wahwe Me So yɛ dwom a ɛyɛ hu a video a ɛyɛ hu a  Rose Adjei ayɛ no.,A teacher told me that Dad Fell At Me was a horror song made by a horror video by Rose Adjei.,0.5363655090332031
"NDC grassroots demand answers over helicopter crash, suspect foul play.","NDCfo hwehwɛ mmuae wɔ helikopta a ɛresɛe no ho, na wosusuw sɛ wɔde bɔne ayɛ.",NDCs are looking for answers about the helicopter crash and suspect they have committed a crime.,0.6916521191596985
Key takeaways from EOCO's statement on Shatta Wale's Lamborghini case.,"EOCO asɛm a ɛfa Shatta Wale Lamborghini asɛm no ho no, emu nsɛm atitiriw bi.",A few highlights from the EOCO article on the Shatta Wale Lamborghini case.,0.8203169703483582
FDA intercepts GH¢11.,FDA no twaa GH¢11.,The FDA has cut GH¢11.,0.8597873449325562
Editorial by Ghanaian Times: Resolve outstanding issues to stem chaos!!.,Editorial by Ghanaian Times: Munsiesie nsɛm a ɛda hɔ no na ama moatwe mo ho afi amumɔyɛ ho!!.,Editorial by Ghanaian Times: Prepare the content and stay away from crime!!.,0.7688615918159485
Sharp rise in fire injuries and deaths in first half of 2025 by 33%  – GNFS.,"Ɔhaw a afi afi mu aba ne owuo mu a ɛkɔɔ so kɛse wɔ afe 2025 fã a edi kan no mu no so kɔɔ so kɔɔ so kɔɔ so kɛse; saa bere no, na nnipa dodow a wɔyare ne wɔn a wowuwui no dodow yɛ 33%  GNFS.","The resulting domestic crisis and mortality rate, which increased significantly in the first half of 2025, continued to increase significantly; at that time, the incidence and mortality rate was 33% GNFS.",0.6421319246292114
Why we signed Mohammed Kudus – Tottenham coach Thomas Frank explains.,Nea enti a yɛhyɛɛ Mohammed Kudus  Tottenham ɔhwɛfo Thomas Frank kyerɛkyerɛ mu.,"Thomas Frank, Tottenham manager, explains why we have persuaded Mohammed Kudus.",0.8387348651885986
"'I love women if you don't understand, go to hell' - Old video of Kofi Jumah resurfaces.","'M'ani gye mmea ho sɛ wunnim a, kɔ hell' - video dedaw bi a ɛfa Kofi Jumah ho no puee bio.","'I like women, you know, go to hell' - an old video about Kofi Jumah has resurfaced.",0.8763766288757324
"Islamic Banking: A financial game changer for all Ghanaians, not just Muslims.","Islamic Banking: Sika ho asɛm a ɛsakra Ghanafo nyinaa adwene, ɛnyɛ Muslimfo nko ara.","Islamic Banking: A financial issue that has changed the minds of all Ghanaians, not just Muslims.",0.9705227613449097
Screen-Addiction Among Children: A note to parents.,Ɛho Hia Mmofra a Wɔda So Ara Di Sini Ho Dodow: Nkrataa a Wɔde Kɔma Awofo.,Children Still Watching Movies: Letters to Parents,0.49500879645347595
Why Fatawu Issahaku was not called up by Otto Addo – GFA explains.,Nea enti a Otto Addo amfrɛ Fatawu Issahaku no  GFA kyerɛkyerɛ mu.,Otto Addo's GFA explains why he did not call Fatawu Issahaku.,0.9363486170768738
Agradaa’s parents slam brother for locking out Angel Asiamah from property.,Agradaa awofo bɔɔ ne nuabarima sobo sɛ wakyekyere Angel Asiamah afi fie hɔ.,Agrada's parents accused her brother of driving Angel Asiamah out of the house.,0.7620245814323425
Ablekuma North Rerun: Ayawaso North MP reacts to alleged journalist assault.,Ablekuma North Rerun: Ayawaso North MP no yɛɛ n'ade wɔ nsɛmmɔnedifo ho.,Ablekuma North Rerun: Ayawaso North MP responded to the criminals.,0.8625712394714355
"Ghana Armwrestling sends goodwill message to BECE, WASSCE candidates.","Ghana Armwrestling de adwempa nkra ma BECE, WASSCE agyenkwa.","Ghana Armwrestling is sending a message of goodwill to BECE, WASSCE's savior.",0.8906285166740417
Military officer’s wife begins attempt to break GWR for Longest Reading Aloud Marathon.,Ɔsraani panyin yere fii ase bɔɔ mmɔden sɛ ɔbɛsɛe GWR wɔ Akwankyerɛ a Ɛsen Biara a Wɔkenkan Tenten no mu.,The commander's wife began to try to destroy GWR in the Longest Reading Guide.,0.7128527164459229
Sammy Flex speaks after reassignment in Shatta Wale’s management.,Sammy Flex kasae bere a wɔsan de no kɔɔ Shatta Wale's anim.,Sammy Flex spoke when he was brought back to the front of Shatta Wale's.,0.872668445110321
Ghanaians shocked by death of President Mills.,Ɔmanpanyin Mills wu no yɛɛ Ghanafo nwonwa.,The death of President Mills shocked Ghanaians.,0.9803093671798706
"National Delegates Conference: NPP NEC set to reject petition from Akufo-Addo, Kufuor.","Amanaman Nkabomfo Nhyiam: NPP NEC asiesie sɛ wobegye Akufo-Addo, Kufuor, nkrataa no atom.","UN General Assembly: NPP NEC has agreed to accept the Akufo-Addo, Kufuor, documents.",0.712569534778595
Ghanaians must see the lessons we have learned - Dr Bawumia.,Ɛsɛ sɛ Ghanafo hu nea yɛasua afi mu - Dr. Bawumia.,Ghanaians should know what we have learned from this - Dr. Bawumia.,0.9515109658241272
One dead in fire outbreak at uncompleted fuel station near Ejura.,Ɔbarima bi wui wɔ ogyaframa bi a ɛreyɛ asɔ wɔ baabi a wɔhyew a ɛbɛn Ejura no mu.,A man died in a flaming fire near Ejura.,0.696749210357666
"'Rubbish, on which road?' – Nigeria’s Formula 1 hosting bid sparks backlash on social media.","'Ahuhude, ɔkwan bɛn so na worekɔ?'  Nigeria Formula 1 animde a wɔde bɛma no no ma nkurɔfo nya nkɛntɛnso wɔ nkratafa so.","'Wow, how are you going?' The Nigerian Formula 1 title makes a page impression.",0.6032075881958008
'My life changed after the accident' - McBrown speaks after arm surgery.,McBrown ka bere a wɔtwee ne nsa no wiei no sɛ: 'Adan a na mewom no sesae.,"""My room changed"", recalls McBrown after the hand was taken out.",0.6207855939865112
Democracy Cup: Deputy EC boss calls for participation in curtain-raiser fixtures.,Democracy Cup: Ɔman no mu panyin boafo no ka sɛ wɔmfa wɔn ho nhyɛ nsrahwɛ a wɔyɛ no wɔ hɔ.,Democracy Cup: The deputy prime minister invites them to participate in the visit.,0.5618245005607605
FULL LIST: NPP approves 54 motions at 2025 Delegates Conference.,NPL: NPP penee mmusuakuw 54 so wɔ 2025 Amanneɛbɔ Nhyiam ase.,NPL: The NPP approved 54 tribes at the 2025 Reporting Conference.,0.5853398442268372
Four times Afia Schwar has been embroiled in legal battles.,Afia Schwar adi nsɛm a ɛtete saa mpɛn anan.,Afia Schwar has made four such statements.,0.6817455291748047
LIVESTREAMED: Parliament debates Ablekuma North rerun violence.,LIVESTREAMED: Amanaman mufo susuw Ablekuma Atifi fam basabasayɛ ho.,LIVESTREAMED: The violence in North Ablekuma is being discussed by the international community.,0.7669363617897034
"Appau-Klu denies allegations of land encroachment, abuse of power.","Appau-Klu gye toom sɛ obi adi asase so agoru, na ɔde tumi adi dwuma ɔkwammɔne so.",Appau-Klu admitted to being a playground and to misusing power.,0.6507747173309326
Spotlight on Lumba's first 'Yee Ye Aka Akwantuom' album.,"Lumba nnwom a edi kan a wɔato din 'Yee Ye Aka Akwantuom' no, na ɛreyɛ ayɛ sɛ nea ɛrekɔ so.","Lumba's first single, 'Yee Ye Aka Aktratuom', was almost on the way.",0.812980592250824
KIA begins enforcing reintroduced COVID-19 measures.,KIA fii ase de COVID-19 ho akwan horow a wɔasan de aba no hyɛɛ adwuma.,KIA has started implementing various COVID-19 recovery measures.,0.7953702211380005
BoG puts digital credit services under regulation to boost financial inclusion.,BoG de sika a wɔde ma sika ho nhyehyɛe hyɛ nnwinnade a wɔde ma sika ho nhyehyɛe ase.,BoG uses financial planning to create financial instruments.,0.6206493377685547
Fatau Dauda confident of Black Stars wins against Chad and Mali.,Fatau Dauda gye di sɛ Black Stars bedi nkonim wɔ Chad ne Mali so.,Fatau Dauda believes that the Black Stars will win over Chad and Mali.,0.9234400391578674
'I am committed to continue the legacy of late Dr Murtala Mohammed' – Princess Naama.,'Mepɛ sɛ mɛkɔ so de Dr. Murtala Mohammed agyapade no akɔ so'  Ɔhemmaa Naama.,'I want to continue to carry on the legacy of Dr. Murtala Mohammed' Queen Naama.,0.8964256048202515
Watch as M.,Hwɛ sɛ M.,See that M.,0.7170002460479736
First cholera cases confirmed across three districts in the Ashanti Region.,"Wɔ Ashanti Asase so no, wɔhuu sɛ wɔadi kokoam wɔ amantam abiɛsa mu.","And they found them in the land of Ashanti, and hid them in three provinces.",0.43224355578422546
GH¢20m Defamation Suit: Empress Gifty's lawyer confirms Agradaa seeks case transfer.,GH¢20m Duma Asɛm: Ɔman no mu ɔsraani a ɔhwɛ ɔhemmaa Gifty anim no ka sɛ Agradaa pɛ sɛ wɔde asɛm no kɔ hɔ.,GH¢20m Name Message: The national guard in front of the Queen Gifty says Agrada wants to take the case to court.,0.7307358980178833
Mohammed Kudus shines with assist on Tottenham debut in Reading win.,Mohammed Kudus de mmoa maa Tottenham ne Reading dii nkonim.,Mohammed Kudus helped Tottenham and Reading to win the title.,0.7939937710762024
Read full details of official brochure on 8 fallen heroes from tragic August 6 helicopter crash.,Kenkan nhomawa a ɛka ɔbosom akraman baawɔtwe a wɔhwe ase wɔ ɔhaw a ɛtoo helikopta August 6 no ho nsɛm no mu nsɛm pii.,Read more about the brochure that details the eight stray dogs who crashed in the helicopter crash on August 6.,0.679545521736145
Kojo Barnni beats Torgah on sudden death to win 9th edition of Gold Fields PGA Championship.,Kojo Barnni dii Torgah so nkonim wɔ owu ho mpofirim de dii nkonim wɔ Gold Fields PGA Championship no edi kan.,Kojo Barnni defeated Torgah by sudden death to win the Gold Fields PGA Championship for the first time.,0.901025652885437
'He has taken all my happiness away' – Daddy Lumba's sister cries.,'Ɔde anigye nyinaa afiri me nsam'  Papa Lumba nuabea no sui.,"'He took all the joy out of my hand,' Father Lumba's sister cried.",0.7992581725120544
'Nowhere does the law empower you to judge professorial titles' – Barker-Vormawor to GTEC.,'Biribiara nni hɔ a mmara ma wo tumi sɛ bu akyerɛkyerɛfo din'  Barker-Vormawor to GTEC.,'There is no legal authority to name teachers' Barker-Vormawor to GTEC.,0.6677933931350708
'I love Stonebwoy; his talent is beyond the shores of Ghana' - Video of late Murtala resurfaces.,'M'ani gye Stonebwoy ho; ne nyansa sen Ghana mpoano' - Murtala video no san bae.,'I like Stonebwoy; his wisdom is more than Ghana's coastline' - Murtala's video came back.,0.8386738300323486
Trump says 11 killed in US strike on drug-carrying vessel from Venezuela.,Trump ka sɛ wokunkum nnipa 11 wɔ United States hyɛn a ɛrekɔfa nnubɔne fi Venezuela no so.,Trump says 11 people were killed on a US ship bound for Venezuela to transport drugs.,0.8573776483535767
Paul Adom-Otchere ordered to appear before Special Prosecutor over GACL audit deal.,Paul Adom-Otchere hyɛe sɛ ɔmfa asɛm no nkɔto Ɔtoɔtohɔ Dwumadibea titiriw anim wɔ GACL nhwehwɛmu nhyehyɛe no ho.,Paul Adom-Otchere ordered the case to be referred to the Special Reporting Office for the GACL investigation program.,0.7267910242080688
Artistes who have sampled Daddy Lumba’s classic songs.,Artists a wɔayi nnwom a Daddy Lumba  ayɛ no ayɛ.,Artists who have released music by Daddy Lumba.,0.8914185166358948
Known NPP sympathizer like GBA pres shouldn’t be calling for Torkornoo to be reinstated — Kpebu.,Ɛnsɛ sɛ obi a onim NPP ho asɛm te sɛ GBA Pres no frɛ sɛ wɔnsan mfa Torkornoo mmra  Kpebu adwuma mu.,A person with knowledge of NPPs such as GBA Pres should not call for the return of Torkornoo to Kpebu's work.,0.8076827526092529
Party stalwarts should act responsibly at polling stations – Prof Gyampo.,Ɛsɛ sɛ amanyɔkuw no mufo yɛ wɔn ade wɔ asennii ahorow so  Ɔbenfo Gyampo.,"The members of the political party must act in the courts, Dr. Gyampo.",0.5970292091369629
National Cathedral audit uncovers massive financial irregularities – Kwakye Ofosu details.,Ɔman Asɔrefi Nhwehwɛmufo no ahu sikasɛm mu nsisi kɛse  Kwakye Ofosu ho nsɛm.,The National Cathedral Examiner has found cases of massive financial fraud involving Kwakye Ofosu.,0.8377791047096252
How I convinced Omane Boamah to quit NPP for NDC – Ato Ahwoi.,Sɛnea mebɛka kyerɛɛ Omane Boamah sɛ omfi NPP nkɔ NDC  Ato Ahwoi.,How I would tell Omane Boamah to move from NPP to NDC Ato Ahwoi.,0.8401356339454651
WAFCON 2024: Ghana ready to battle for bronze – Stella Nyamekye.,WAFCON 2024: Ghana siesiee ne ho sɛ ɔbɛko ama ɔforohyia  Stella Nyamekye.,WAFCON 2024: Ghana prepares to fight for the wedding of Stella Goddess.,0.7462484836578369
Sack all appointees who have left their jobs to campaign to replace you – Kwesi Pratt to Mahama.,"Sɛ obi gyaw ne nnwuma hɔ kɔyɛ ɔsatu a, gye sɛ ɔsan de wo si Kwesi Pratt ananmu ma Mahama.","If anyone leaves his job to campaign, he must return to Kwesi Pratt for Mahama.",0.6370863318443298
"Prof Mills would be outraged with level of galamsey destruction, toxic politics – Charlotte Osei.","Sɛ Professor Mills ka sɛ na wɔsɛe galamsey, na wɔyɛ amanyɔsɛm a ɛyɛ hu a, na ne bo afuw Charlotte Osei.","When Professor Mills said that the Gallimsey was being destroyed and that the politics were dangerous, Charlotte Osei was furious.",0.7376528382301331
"Local government minister swears in new board members for ILGS, LUSPA.","Ɔman no muni de wɔn ho hyɛ ILGS, LUSPA kuw no mufo foforo mu.","A citizen joins the ILGS, another member of the LUSPA group.",0.6144100427627563
"Farmers to receive $5,040 per tonne of cocoa for 2025/2026 season.","Afuwfo benya sika a ɛboro dɔla 5,040 wɔ kɔkɔɔ biara mu wɔ afe 2025/2026 bere so.","Farmers will receive more than $5,040 per red in the 2025/2026 season.",0.6099990010261536
Obofour and Agradaa must settle their beef in court instead of social media – Onegod.,Obofour ne Agradaa gye sɛ wɔsiesie wɔn ntam wɔ asɛnnibea sen sɛ wɔbɛkɔ akɔfa wɔn ho adi nkitaho wɔ nkratafa so.,Obofour and Agradaa should settle their differences in court rather than go to the pages to communicate.,0.6568626165390015
"There are over 100,000 people living with and spreading HIV without knowing it - AIDS Commission boss.","Nnipa bɛboro 100,000 na wɔwom na wɔkyekyɛ HIV a wonnim.","It has more than 100,000 members who share HIV without knowing it.",0.8163979053497314
"Use COVID-19 fund to strengthen health care, immunization financing — HFFG.","Fa COVID-19 sika no hyɛ ayaresa ho den, tua nnuru a wɔde boa wɔn no ho sika  HFFG.","Use COVID-19 funds to strengthen healthcare, pay for medication to help them HFFG.",0.7943969964981079
2022 most controversial celebrities.,"2022 mu no, nnipa a wɔn ho akyinnyegye ahyɛ wɔn mu pii.","In 2022, there will be a lot of controversies.",0.7243798971176147
Awutu Senya East MCE kick-starts fix all potholes in Kasoa.,Awutu Senya East MCE fi ase siesie amoa nyinaa wɔ Kasoa.,Awutu Senya East MCE has started repairing all the holes in Kasoa.,0.730390727519989
