text,translated,backtranslated,similarity_score
"Helicopter Crash: Ibrahim Mahama offers to clear the debts of Dr Murtala, Alhaji Muniru.","Helicopter Crash: Ibrahim Mahama de ne ho mae sɛ ɔbɛpopa Dr Murtala, Alhaji Muniru, ka.","Helicopter Crash: Ibrahim Mahama offered to pay off Dr Murtala, Alhaji Muniru,",0.9284089207649231
Tennis legend Rafael Nadal to retire in November.,Tennis ho agyenkwa Rafael Nadal bɛgyae ne adwuma wɔ November mu.,Tennis legend Rafael Nadal is set to retire in November.,0.9723929166793823
Enforce maternity-friendly workplace policies - Samuel Atidzah.,Ma adwuma mu nhyehyɛe a ɛboa mmaatan no nyɛ adwuma - Samuel Atidzah.,Put into action the work plan that helps mothers - Samuel Atidzah.,0.6294554471969604
GEC Open returns to Ghana.,GEC Open san kɔ Ghana.,The GEC Open is back in Ghana.,0.9052358865737915
'From dawn raid to helping with investigation to arraignment' - Azar calls out IGP over arrest of NPP activist.,'Efi anɔpa mu basabasayɛ mu kɔsi nhwehwɛmu mu kɔsi asɛnni mu a wɔde no to gua' - Azar frɛ IGP wɔ NPP adwumayɛfo a wɔkyeree no ho.,'From the morning riots to the investigation to the trial to the indictment' - Azar calls on the IGP for the arrest of NPP personnel.,0.8543115854263306
Home-based Ghana players seek more opportunities after good outing against South Africa.,Ghanafo a wɔwɔ fie hwehwɛ hokwan pii wɔ wɔn ne South Africa akansie no akyi.,Ghanaians at home are looking for more opportunities after their match against South Africa.,0.8870696425437927
Akwatia By-Election: We cannot be intimidated - NPP’s Haruna Mohammed.,Akwatia Apontuo: Yentumi mma obiara nsuro yɛn - NPPs Haruna Mohammed.,Akwatia Aponto: We cannot let anyone fear us - NPPs Haruna Mohammed.,0.7883628606796265
Some top Ghanaian musicians who ditched secular music for ministry.,Ghana nnwontofo a wɔagye din a wogyaw wiase nnwom de yɛɛ asɛnka adwuma no bi.,Some famous Ghanaian musicians who left secular music to preach.,0.9156803488731384
Joseph Awinongya Jr emerges as number 1 boxer in the USA in top 6 u-20 amateur boxers.,Joseph Awinongya Jr. abɛyɛ USA abɔdɔmfo a odi kan wɔ U-20 abɔdɔm mu.,Joseph Awinongya Jr. has become the first U-20 USA international.,0.6475366353988647
Amenfi Central set for major road overhaul.,Amenfi Central asiesie kwan no ma yɛasiesie no kɛse.,Central has repaired the road to a great extent.,0.6073148250579834
Bui Power nets $64.,Bui Power de $64 na ɛbɔ.,Bui Power is priced at $64.,0.7193852066993713
"GCTU warns against defamatory publications, threatens legal action.","GCTU bɔ kɔkɔ wɔ nsɛm a ɛgu ntɛnkyea ho, na ɛde mmara kwan so a ɛbɛkɔ so ho.",The GCTU warns against unfair and unlawful actions.,0.716066837310791
American porn star Nasir sends message to Shugatiti as ‘orgasm’ challenge delays.,Amerika ponografi ho mfonini mfonini mfoninini Nasir de asɛm kɔma Shugatiti sɛ orgasm sɔhwɛ no retwɛn.,American pornographic photographer Nasir sends Shugatiti a message that the orgasm test is waiting.,0.8597727417945862
I won 'contentious' unannounced 2019 VGMA Artiste of the Year Award - Stonebwoy claims.,Minyaa 'nsɛnnennen' a wɔamma ho ankyerɛw wɔ 2019 VGMA Artist of the Year Award - Stonebwoy ka sɛ.,I had a 'problem' that was not included in the 2019 VGMA Artist of the Year Award - Stonebwoy says.,0.6445197463035583
Helicopter Crash: 'You have not won; Christ has' – Wife of Sergeant Mensah shames death.,Helicopter Crash: 'Wonwinii; Kristo adi nkonim'  Ɔbea a Ɔyɛ Sergeant Mensah yere no de owu ho animguase ba.,Helicopter Crash: 'They are dead; Christ has won' Wife of Sergeant Mensah brings shame to death.,0.9406493306159973
'He took me in and mentored me' - Ofori Amponsah delivers a heartfelt tribute to Daddy Lumba.,'Ɔgyee me too ne nsam na ɔkyerɛɛ me' - Ofori Amponsah de obu a efi koma mu ma Daddy Lumba.,'He took me in his arms and taught me' - Ofori Amponsah extends heartfelt respect to Daddy Lumba.,0.9285390377044678
'How can I enter a house with familiar spirits' - Appiah Danquah reacts to NPP's amnesty for members.,'Mɛyɛ dɛn akɔ fie a me ne honhom a wonim no wɔ' - Appiah Danquah bua NPP kyɛw a wɔde kyɛw wɔn a wɔagye wɔn atom no ho asɛm.,'How can I go home with the spirit of the known' - Appiah Danquah responds to NPP's apology for the admitted.,0.7477906942367554
High cholesterol can cause black toes and feet – Health expert.,Kolesterola a ano yɛ den betumi ama nan ne nan asefo ayɛ tuntum  Apɔwmuden ho ɔbenfo.,High cholesterol can make a great-grandchild a black health expert.,0.5581562519073486
Rev.,Ɔsɔfopanyin,High Priest,0.252855509519577
Ato Forson backs calls for fair deal on Africa's $1.,Ato Forson gyina hɔ ma Afrika dolare biako a wɔde bɛyɛ ade trenee.,Ato Forson stands for the African dollar for justice.,0.736941397190094
"Homowo: Nii Okanta Ankrah II calls for unity, peace and teamwork.","Homowo: Nii Okanta Ankrah II frɛ ma biakoyɛ, asomdwoe ne kuw adwuma.","Homowo: Nii Okanta Ankrah II calls for unity, peace and teamwork.",1.0000001192092896
NPP would have still punished Akua Afriyie if she had won – Nana Akomea.,Sɛ NPP adi nkunim a anka wɔbɛtwe Akua Afriyie aso.,"If the NPP had won, Farmers would have been punished.",0.6259074807167053
A producer told me ‘Agya W’ahwe Me So’ was a terrible song with a horrible video – Rose Adjei.,Obi a ɔyɛ nnwom no bi ka kyerɛɛ me sɛ Agya Wahwe Me So yɛ dwom a ɛyɛ hu a video a ɛyɛ hu wom  Rose Adjei.,One of the producers told me that Daddy Hit Me is a horror song with a horror video Rose Adjei.,0.5834094882011414
"NDC grassroots demand answers over helicopter crash, suspect foul play.","NDC mpanyimfo hwehwɛ mmuae wɔ helikopta a ɛbɔɔ mu, a wosusuw sɛ ɛyɛ bɔne.","NDC officials are seeking answers on the helicopter crash, which they suspected was a tragedy.",0.6926513314247131
Key takeaways from EOCO's statement on Shatta Wale's Lamborghini case.,Nsɛm a ɛho hia a ɛwɔ EOCO asɛm a ɛfa Shatta Wale Lamborghini asɛm no ho.,Important information in the EOCO article on the Shatta Wale Lamborghini case.,0.8494142293930054
FDA intercepts GH¢11.,FDA kyere GH¢11.,The FDA seizes $11.,0.5905516147613525
Editorial by Ghanaian Times: Resolve outstanding issues to stem chaos!!.,Ghanaian Times nsɛmti: Siesie nsɛm a ɛda so sɛe basabasayɛ!!.,Ghanaian Times headlines: Fix the issues that are causing violence!!.,0.8176529407501221
Sharp rise in fire injuries and deaths in first half of 2025 by 33%  – GNFS.,"Wɔ afe 2025 mfinimfini a edi kan mu no, ogya mu nnipa a wɔapira wɔn ne wɔn a wowuwui no so tewee koraa, na ɛboroo 33%.","In the first half of 2025, fire casualties and fatalities decreased significantly, to over 33%.",0.6781800985336304
Why we signed Mohammed Kudus – Tottenham coach Thomas Frank explains.,Nea enti a yɛfaa Mohammed Kudus  Tottenham kwankyerɛfo Thomas Frank kyerɛkyerɛ mu.,We quoted Tottenham manager Thomas Frank as explaining why.,0.6482440233230591
"'I love women if you don't understand, go to hell' - Old video of Kofi Jumah resurfaces.","'Mɔdɔ mmea sɛ wunnim a, kɔ hell' - Kofi Jumah video dedaw no asan aba.","'Love women if you don't know, go to hell' - Kofi Jumah's old video is back.",0.8466551303863525
"Islamic Banking: A financial game changer for all Ghanaians, not just Muslims.","Islamic Banking: Aban a ɛsakra sikasɛm mu ma Ghanafo nyinaa, ɛnyɛ Muslimfo nko.","Islamic Banking: A government that transforms the economy for all Ghanaians, not just Muslims.",0.9180158972740173
Screen-Addiction Among Children: A note to parents.,Mmɔfra a Wɔyɛ Mfonini Ho Nnomadwo: Asɛm Bi a Wɔde Ama Awofo.,Pornography: A Message to Parents.,0.529097318649292
Why Fatawu Issahaku was not called up by Otto Addo – GFA explains.,Nea enti a Otto Addo amfrɛ Fatawu Issahaku  GFA kyerɛkyerɛ mu.,Otto Addo explains why he did not call Fatawu Issahaku GFA.,0.9133543372154236
Agradaa’s parents slam brother for locking out Angel Asiamah from property.,Agradaa awofo bɔɔ ne nuabarima no sobo sɛ wamma Angel Asiamah ankɔ fie hɔ.,Agradaa's parents accused her brother of not letting Angel Asiamah into the house.,0.7890562415122986
Ablekuma North Rerun: Ayawaso North MP reacts to alleged journalist assault.,Ablekuma North Rerun: Ayawaso North MP no yɛɛ n'ade wɔ nsɛm ho amanneɛbɔfo a wɔabɔ wɔn sobo no ho.,Ablekuma North Rerun: Ayawaso North MP reacted to the media accusations.,0.9208974242210388
"Ghana Armwrestling sends goodwill message to BECE, WASSCE candidates.","Ghana Armwrestling de ɔpɛ pa nkrasɛm kɔma BECE, WASSCE akannifo.","Ghana Armwrestling sends a message of good wishes to the BECE, WASSCE champions.",0.8282233476638794
Military officer’s wife begins attempt to break GWR for Longest Reading Aloud Marathon.,Ɔsraani panyin yere bɔ mmɔden sɛ ɔbɛsɛe GWR wɔ Longest Reading Aloud Marathon no mu.,The wife of a military officer attempts to destroy GWR in the Longest Reading Aloud Marathon.,0.8909816145896912
Sammy Flex speaks after reassignment in Shatta Wale’s management.,Sammy Flex kasae bere a wɔsan de no kɔɔ Shatta Wale's adwuma mu no.,Sammy Flex spoke when he was reassigned to Shatta Wale's work.,0.908671498298645
Ghanaians shocked by death of President Mills.,Ɔman no mu nnipa ho dwiriw wɔn wɔ Ɔmampanyin Mills wu no ho.,The death of President Mills shocked the nation.,0.77693110704422
"National Delegates Conference: NPP NEC set to reject petition from Akufo-Addo, Kufuor.","National Delegates Conference: NPP NEC asiesie sɛ wobegyae Akufo-Addo, Kufuor, nkrataa no.","National Delegates Conference: NPP NEC is ready to release the Akufo-Addo, Kufuor, papers.",0.7838199734687805
Ghanaians must see the lessons we have learned - Dr Bawumia.,Ɛsɛ sɛ Ghanafo hu asuade a yɛasua - Dr Bawumia.,Ghanaians should know the lesson - Dr Bawumia.,0.9458401799201965
One dead in fire outbreak at uncompleted fuel station near Ejura.,Obi wui wɔ ogya a ɛbɔɔ gyabea bi a wɔantoto ho a ɛbɛn Ejura.,One person died in a fire that burned an unrelated fire station near Ejura.,0.8096174001693726
"'Rubbish, on which road?' – Nigeria’s Formula 1 hosting bid sparks backlash on social media.","'Abusua, ɔkwan bɛn so?'  Nigeria  Formula 1 a wɔde bɛyɛ agyapade no ma nkurɔfo kasa tia wɔ social media so.","'Family, how?' The Nigerian Formula 1 championship has drawn criticism on social media.",0.7175166606903076
'My life changed after the accident' - McBrown speaks after arm surgery.,'Me asetena sesae wɔ akwanhyia no akyi' - McBrown ka bere a wɔyɛɛ no mmɛso mu oprehyɛn no akyi.,'My life changed after the accident' - McBrown says after her liver surgery.,0.8061003088951111
Democracy Cup: Deputy EC boss calls for participation in curtain-raiser fixtures.,Democracy Cup: EC panyin a ɔhwɛ so no frɛ ma wɔbom yɛ ade a wɔde si ntama.,Democracy Cup: The EC's executive director calls for a joint production of a fabric.,0.6396394968032837
FULL LIST: NPP approves 54 motions at 2025 Delegates Conference.,NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ,"The first is the first of the four, which is the fourth of the four, and the last is the fourth, which is the fourth, and the last is the fourth, which is the fourth, and the last is the fourth, which is the fourth, and the last is the fourth, which is the fourth, and the last is the fourth, which is the fourth, and the last is the fourth.",0.19505681097507477
Four times Afia Schwar has been embroiled in legal battles.,Afia Schwar afa asɛnni mu mpɛn anan.,Afia Schwar has been tried four times.,0.7414953708648682
LIVESTREAMED: Parliament debates Ablekuma North rerun violence.,NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ NÁ.,"The first is that the world is not a place for the rich, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the poor, the",0.1060100644826889
"Appau-Klu denies allegations of land encroachment, abuse of power.","Appau-Klu po nsɛm a ɛfa asase a wɔabɔ ho, tumi a wɔde di dwuma ɔkwammɔne so ho.","Appau-Klu denies the existence of the earth, the abuse of power.",0.7961404323577881
Spotlight on Lumba's first 'Yee Ye Aka Akwantuom' album.,Lumba's first 'Yee Ye Aka Akwantuom' album no mu asɛm.,The title of Lumba's first 'Yee Ye Aka Akwantuom' album.,0.9306652545928955
KIA begins enforcing reintroduced COVID-19 measures.,KIA fi ase de COVID-19 akwan a wɔasan de aba no mu.,KIA is beginning to implement the restored COVID-19 measures.,0.8860595226287842
BoG puts digital credit services under regulation to boost financial inclusion.,BoG de sika a wɔde ma wɔ Intanɛt so no hyɛ mmara ase sɛnea ɛbɛyɛ a ɛbɛhyɛ sikasɛm mu ahofadi a ɛwɔ hɔ no mu den.,BoG regulates online payments to strengthen the financial freedom that exists.,0.7862088680267334
Fatau Dauda confident of Black Stars wins against Chad and Mali.,Fatau Dauda a ɔwɔ Black Stars mu ahotoso no di nkonim wɔ Chad ne Mali so.,"Fatau Dauda, a Black Stars fan, is victorious over Chad and Mali.",0.889035165309906
'I am committed to continue the legacy of late Dr Murtala Mohammed' – Princess Naama.,'Mede me ho ahyɛ sɛ mɛkɔ so ama nea ɔyerae Dr Murtala Mohammed'  Ɔhemmaa Naama.,'I am committed to continue to support the late Dr Murtala Mohammed' Queen Naama.,0.9032908082008362
Watch as M.,Hwɛ sɛ M.,See also M.,0.7126277685165405
First cholera cases confirmed across three districts in the Ashanti Region.,Wɔhyɛɛ cholera ho adanse a edi kan wɔ nkuraase abiɛsa mu wɔ Ashanti Mantam mu.,The first cases of cholera were reported in three villages in the Ashanti Region.,0.945461630821228
GH¢20m Defamation Suit: Empress Gifty's lawyer confirms Agradaa seeks case transfer.,GH¢20m Ahonosɛm Ho Dwumadi: Ɔhemmaa Gifty mmaranimfo no hyɛ Agradaa bɔ sɛ ɔrehwehwɛ sɛ wɔde asɛm no bɛsan akɔ.,GH¢20m Litigation: Queen Gifty's lawyer promises Agradaa that he is seeking a retrial.,0.77582186460495
Mohammed Kudus shines with assist on Tottenham debut in Reading win.,Mohammed Kudus de mmoa a ɔde dii kan dii dwuma wɔ Tottenham mmirikatena mu wɔ Reading nkonimdi mu.,Mohammed Kudus used his first assist in a Tottenham run to win the Reading trophy.,0.807141900062561
Read full details of official brochure on 8 fallen heroes from tragic August 6 helicopter crash.,Kenkan nhomawa a ɛyɛ adwuma a ɛfa 8 a wowuwui wɔ ɔsɛe a ɛkɔɔ so wɔ Ogyeim da a ɛto so 6 no mu ho nsɛm nyinaa.,Read the full brochure on the 8 victims of the March 6 massacre.,0.566426157951355
Kojo Barnni beats Torgah on sudden death to win 9th edition of Gold Fields PGA Championship.,Kojo Barnni di Torgah so nkonim wɔ owu a ɛba mpofirim mu na odii PGA Championship a ɛto so 9 a ɛwɔ Gold Fields no so nkonim.,Kojo Barnni defeated Torgah in a sudden death and won the 9th PGA Championship at Gold Fields.,0.9239898920059204
'He has taken all my happiness away' – Daddy Lumba's sister cries.,Papa Lumba nuabea no su sɛ: 'Ɔagye m'anigye nyinaa afi me nsam.',"'He has taken all my joy away,' laments Papa Lumba's sister.",0.8383383750915527
'Nowhere does the law empower you to judge professorial titles' – Barker-Vormawor to GTEC.,"""Mman bi mu no, mmara mma kwan sɛ woasusuw akyerɛkyerɛfo abodin ho""  Barker-Vormawor ka kyerɛɛ GTEC.","""In some countries, it is illegal to discuss teacher titles"", Barker-Vormawor told GTEC.",0.6749101877212524
'I love Stonebwoy; his talent is beyond the shores of Ghana' - Video of late Murtala resurfaces.,'Medɔ Stonebwoy; ne dom akyɛde no kɔ akyiri sen Ghana' - Video a ɛfa owufo Murtala ho no asan aba.,'I love Stonebwoy; her talent is far beyond Ghana' - The video of the late Murtala is back.,0.9209325909614563
Trump says 11 killed in US strike on drug-carrying vessel from Venezuela.,Trump ka sɛ nnipa 11 awu wɔ Amerikafo a wɔtow hyɛmma a wɔde nnuru a ɛwɔ nnuru a ɛwɔ Venezuela no so no so.,Trump says 11 people have died in the attack on the U.S. chemical tanker in Venezuela.,0.778099775314331
Paul Adom-Otchere ordered to appear before Special Prosecutor over GACL audit deal.,Wɔhyɛɛ Paul Adom-Otchere sɛ ɔmmɛhyia Ɔman Soafo Panyin no wɔ GACL nhwehwɛmu nhyehyɛe no ho.,Paul Adom-Otchere was ordered to meet the Prime Minister on the GACL investigation program.,0.7633516788482666
Artistes who have sampled Daddy Lumba’s classic songs.,Abenfo a wɔabɔ Daddy Lumba nnwom a agye din no ho mfonini.,Professional artists have created a series of paintings of popular Daddy Lumba songs.,0.7785624265670776
Known NPP sympathizer like GBA pres shouldn’t be calling for Torkornoo to be reinstated — Kpebu.,Ɛnsɛ sɛ obi a onim NPP ho asɛm te sɛ GBA prs no hwehwɛ sɛ Torkornoo bɛsan akɔ  Kpebu.,A person with knowledge of NPP such as GBA prs should not demand that Torkornoo return to Kpebu.,0.7972598075866699
Party stalwarts should act responsibly at polling stations – Prof Gyampo.,Ɛsɛ sɛ wɔn a wɔsom sɛ amanyɔfo no yɛ wɔn ade wɔ amradobea ahorow so  Ɔbenfo Gyampo.,Those who serve as politicians should conduct themselves in the governor's offices.,0.4396134316921234
National Cathedral audit uncovers massive financial irregularities – Kwakye Ofosu details.,National Cathedral audit no da sikasɛm mu nsisi akɛse adi  Kwakye Ofosu nsɛm.,The National Cathedral audit revealed serious financial irregularities in the case of Kwakye Ofosu.,0.937782347202301
How I convinced Omane Boamah to quit NPP for NDC – Ato Ahwoi.,Sɛnea mehyɛɛ Omane Boamah ma ogyaee NPP kɔyɛɛ NDC  Ato Ahwoi.,How I forced Omane Boamah to leave NPP and become NDC Ato Ahwoi.,0.9099885821342468
