text,translated,backtranslated,similarity_score
'From dawn raid to helping with investigation to arraignment' - Azar calls out IGP over arrest of NPP activist.,'Daga safiya zuwa taimakawa da bincike zuwa gabatar da kara' - Azar ya kira IGP kan kama mai aikin NPP.,'From morning to help and investigation to prosecution' - Azar called IGP on arrest of the NPP operator.,0.8538018465042114
Home-based Ghana players seek more opportunities after good outing against South Africa.,'Yan wasan Ghana da ke gida suna neman karin dama bayan wasan da suka yi da Afirka ta Kudu.,Ghanaian players at home are looking for more opportunities after the match against South Africa.,0.9078037142753601
Akwatia By-Election: We cannot be intimidated - NPP’s Haruna Mohammed.,Zabe ta Akwatia: Ba za a iya tsoratar da mu ba - Haruna Mohammed na NPP.,Elections in Akwatia: We cannot be intimidated - Haruna Mohammed of NPP.,0.9788970947265625
Some top Ghanaian musicians who ditched secular music for ministry.,Wasu manyan mawaƙa na ƙasar Gana sun daina yin wa'azi don su yi wa'azi.,Some prominent Ghanaian musicians have given up preaching to preach.,0.8080554604530334
Joseph Awinongya Jr emerges as number 1 boxer in the USA in top 6 u-20 amateur boxers.,Joseph Awinongya Jr ya fito a matsayin mai dambe na 1 a Amurka a cikin manyan 'yan dambe masu son yin wasan U-20.,Joseph Awinongya Jr. emerged as the No. 1 U.S. boxer among the top U-20 amateur boxers.,0.9435569047927856
Amenfi Central set for major road overhaul.,An shirya cibiyar amenfi don gyara babbar hanya.,The amenfi center was set up to repair the highway.,0.7546029686927795
Bui Power nets $64.,Ƙarƙashin wutar lantarki na Bui $64.,The electricity bill for Bui is $64.,0.6398026943206787
"GCTU warns against defamatory publications, threatens legal action.","GCTU ta yi gargadin kada a wallafa littattafai masu ɓata suna, tana barazanar daukar mataki a kotu.","The GCTU warned against publishing defamatory publications, threatening to sue.",0.9194270372390747
American porn star Nasir sends message to Shugatiti as ‘orgasm’ challenge delays.,Tauraruwar batsa ta Amurka Nasir ta aikawa Shugatiti sako a matsayin mai kalubalantar jinkirin yin jima'i.,American porn star Nasir sent a message to Shugatiti as a challenger to delayed sex.,0.887102484703064
I won 'contentious' unannounced 2019 VGMA Artiste of the Year Award - Stonebwoy claims.,Na lashe kyautar 'yan wasa' ta 2019 ta VGMA ta shekarar da ba a sanar ba - Stonebwoy ya ce.,I won the 2019 VGMA Athletes' Award for the unannounced year - Stonebwoy said.,0.6975715160369873
Helicopter Crash: 'You have not won; Christ has' – Wife of Sergeant Mensah shames death.,Helicopter Crash: 'Ba ka yi nasara ba; Kristi ya yi'  Matar Sgt. Mensah ta kunyata mutuwa.,Helicopter Crash: 'You have not won; Christ has done it' The wife of Sergeant Mensah has embarrassed death.,0.9460233449935913
'He took me in and mentored me' - Ofori Amponsah delivers a heartfelt tribute to Daddy Lumba.,'Ya karɓe ni kuma ya koya mini' - Ofori Amponsah ya ba da ladabi mai kyau ga Daddy Lumba.,'He took me in and taught me' - Ofori Amponsah showed good respect for Daddy Lumba.,0.9179933071136475
'How can I enter a house with familiar spirits' - Appiah Danquah reacts to NPP's amnesty for members.,'Yaya zan shiga gidan da akwai ruhohi da suka saba da ni?' - Appiah Danquah ya amsa ga fansar da NPP ta yi wa 'yan'uwa.,'How can I enter a house where ghosts are familiar to me?' - Appiah Danquah responds to the ransom offered by NPP to the brothers.,0.7567324042320251
High cholesterol can cause black toes and feet – Health expert.,Ƙarfin cholesterol zai iya sa ƙafafunka da yatsunsu su yi baƙar fata  Masanin kiwon lafiya.,High cholesterol can cause your feet and fingers to turn black.,0.8810148239135742
Rev.,Mai Wa'azi,The Preacher,0.3444523215293884
Ato Forson backs calls for fair deal on Africa's $1.,Ato Forson ya goyi bayan kiran da ake yi na yin adalci a kan dala 1 na Afirka.,Ato Forson supported the call for justice on the African dollar.,0.7625730037689209
"Homowo: Nii Okanta Ankrah II calls for unity, peace and teamwork.","Nii Okanta Ankrah II na kira ga hadin kai, zaman lafiya da aiki tare.","Nii Okanta Ankrah II called for cooperation, peace and cooperation.",0.7773758172988892
NPP would have still punished Akua Afriyie if she had won – Nana Akomea.,NPP za ta ci gaba da hukunta Akua Afriyie idan ta lashe  Nana Akomea.,NPP will continue to punish Akua Afriyie if she wins Nana Akomea.,0.9051445126533508
A producer told me ‘Agya W’ahwe Me So’ was a terrible song with a horrible video – Rose Adjei.,"Wani mai samarwa ya gaya mani cewa ""Agya Wahwe Me So"" waƙa ce mai ban tsoro tare da bidiyo mai ban tsoro ""Rose Adjei"".","A producer told me that ""Agya Wahwe Me So"" was a scary song with a scary video ""Rose Adjei"".",0.7729128003120422
"NDC grassroots demand answers over helicopter crash, suspect foul play.","Ƙungiyoyin NDC suna neman amsoshi game da hatsarin jirgin sama, zargin aikata laifi.","NDC groups are seeking answers about the plane crash, allegations of crime.",0.611406147480011
Key takeaways from EOCO's statement on Shatta Wale's Lamborghini case.,Abubuwan da suka fi muhimmanci daga bayanin EOCO game da shari'ar Lamborghini ta Shatta Wale.,Highlights from the EOCO commentary on the Lamborghini case by Shatta Wale.,0.7987008690834045
FDA intercepts GH¢11.,FDA ta kama GH¢11.,The FDA has seized GH¢11.,0.8103885054588318
Editorial by Ghanaian Times: Resolve outstanding issues to stem chaos!!.,Editorial na Ghanaian Times: Warware batutuwan da ba a bayyana ba don kawo karshen rikici!!.,Editorial of the Ghanaian Times: Solving unspoken issues to end the conflict!!.,0.8681353330612183
Sharp rise in fire injuries and deaths in first half of 2025 by 33%  – GNFS.,Ƙaruwar yawan raunuka da mutuwar wuta a farkon rabin shekarar 2025 da kashi 33%  GNFS.,Increase in the number of injuries and deaths from fire in the first half of 2025 by 33% GNFS.,0.9413337707519531
Why we signed Mohammed Kudus – Tottenham coach Thomas Frank explains.,Dalilin da yasa muka sanya hannu kan Mohammed Kudus  Kocin Tottenham Thomas Frank ya bayyana.,The reason why we signed Mohammed Kudus Tottenham coach Thomas Frank has explained.,0.9663158059120178
"'I love women if you don't understand, go to hell' - Old video of Kofi Jumah resurfaces.","'Ina son mata idan ba ku fahimta ba, ku tafi jahannama' - Tsohon bidiyon Kofi Jumah ya sake bayyana.","'I like women if you don't understand, go to hell' - Back to the old Kofi Jumah video.",0.8868097066879272
"Islamic Banking: A financial game changer for all Ghanaians, not just Muslims.","Bankin Musulunci: Wani canji na kudi ga dukkan 'yan Ghana, ba Musulmi kawai ba.","Islamic Bank: A financial change for all Ghanaians, not just Muslims.",0.9607434868812561
Screen-Addiction Among Children: A note to parents.,Yara Suna Da Sha'awar Nuna Labarai: Wani rubutu ga iyaye.,Children Have a Fun Story: A letter to parents.,0.3354949951171875
Why Fatawu Issahaku was not called up by Otto Addo – GFA explains.,Dalilin da yasa Otto Addo bai kira Fatawu Issahaku ba  GFA ta bayyana.,The GFA explains why Otto Addo did not call Fatawu Issahaku.,0.9379469752311707
Agradaa’s parents slam brother for locking out Angel Asiamah from property.,Iyayen Agradaa sun yi wa ɗan'uwansa bulala saboda ya toshe Angel Asiamah daga dukiya.,Agradaa's parents beat his brother up for blocking Angel Asiamah from possessions.,0.8460559844970703
Ablekuma North Rerun: Ayawaso North MP reacts to alleged journalist assault.,Ablekuma North Rerun: 'Yan majalisar Ayawaso North sun mayar da martani kan zargin da ake yi wa 'yan jarida.,Ablekuma North Rerun: Members of the Ayawaso North Parliament responded to the allegations against the media.,0.8625038266181946
"Ghana Armwrestling sends goodwill message to BECE, WASSCE candidates.","Ghana Armwrestling ta aika da sako na kyakkyawar niyya ga BECE, 'yan takarar WASSCE.","Ghana Armwrestling has sent a message of goodwill to BECE, the WASSCE candidates.",0.9779061079025269
Military officer’s wife begins attempt to break GWR for Longest Reading Aloud Marathon.,Matar jami'in soji ta fara kokarin karya GWR don Marathon mafi tsawo na Karatu.,The wife of a military officer began attempting to break the GWR for the longest Reading Marathon.,0.9336982369422913
Sammy Flex speaks after reassignment in Shatta Wale’s management.,Sammy Flex ya yi magana bayan an sake sanya shi a cikin Shatta Wales management.,Sammy Flex spoke after being re-appointed to the Shatta Wales management.,0.8078219890594482
Ghanaians shocked by death of President Mills.,'Yan kasar Ghana sun yi mamaki da mutuwar Shugaba Mills.,The death of President Mills shocked the people of Ghana.,0.9461532235145569
"National Delegates Conference: NPP NEC set to reject petition from Akufo-Addo, Kufuor.","Taron Wakilan Kasa: NPP NEC ta shirya ta ƙi takardar neman izini daga Akufo-Addo, Kufuor.","National Representatives Meeting: NPP NEC is preparing to reject the application from Akufo-Addo, Kufuor.",0.7805644273757935
Ghanaians must see the lessons we have learned - Dr Bawumia.,Dole ne 'yan kasar Ghana su ga darussan da muka koya - Dr Bawumia.,The Ghanaians must see the lessons we learned - Dr Bawumia.,0.9910961985588074
One dead in fire outbreak at uncompleted fuel station near Ejura.,Daya ya mutu a cikin fashewar wuta a wani tashar mai kusa da Ejura.,One died in a fire at a station near Ejura.,0.845638632774353
"'Rubbish, on which road?' – Nigeria’s Formula 1 hosting bid sparks backlash on social media.","""Rubbish, a wace hanya?""  Najeriya  Formula 1 hosting tayin ya jawo martani a kan kafofin watsa labarun.","""Rubbish, in what way?"" Nigeria's Formula 1 hosting offer drew a response on social media.",0.8522613048553467
'My life changed after the accident' - McBrown speaks after arm surgery.,'Halin na ya canja bayan hatsarin.' - McBrown ya yi magana bayan an yi masa tiyata a hannu.,"'My attitude changed after the accident.' - McBrown, after his hand was operated on.",0.7531431317329407
Democracy Cup: Deputy EC boss calls for participation in curtain-raiser fixtures.,Kofin Demokradiyya: Mataimakin shugaban hukumar ya bukaci shiga cikin wasanni na tayar da labule.,The Democratic Cup: The vice president of the commission is required to participate in curtain raising sports.,0.5773881077766418
FULL LIST: NPP approves 54 motions at 2025 Delegates Conference.,Cikakken Jerin: NPP ta amince da shawarwari 54 a taron wakilan 2025.,Full List: NPP approved 54 resolutions at the 2025 delegation meeting.,0.7467836141586304
Four times Afia Schwar has been embroiled in legal battles.,Sau hudu Afia Schwar ta shiga cikin rikice-rikice na shari'a.,Four times Afia Schwar was involved in legal disputes.,0.9303656816482544
LIVESTREAMED: Parliament debates Ablekuma North rerun violence.,LIFESTREAMED: Majalisar ta yi muhawara a kan sake fara tashin hankali a Ablekuma Arewa.,LIFESTREAMED: The Assembly debates on the resumption of violence in North Ablekuma.,0.760465145111084
"Appau-Klu denies allegations of land encroachment, abuse of power.","Appau-Klu ya musanta zargin da ake yi na cin zarafin ƙasa, cin zarafin iko.","Appau-Klu denies the allegations of abuse of land, abuse of power.",0.9647240042686462
Spotlight on Lumba's first 'Yee Ye Aka Akwantuom' album.,Haske a kan Lumba ta farko 'Yee Ye Aka Akwantuom' album.,Light on Lumba's first 'Yee Ye Aka Akwantuom' album.,0.9361209869384766
KIA begins enforcing reintroduced COVID-19 measures.,KIA ta fara aiwatar da matakan COVID-19 da aka sake gabatar.,KIA has started implementing the re-introduced COVID-19 measures.,0.9044883847236633
BoG puts digital credit services under regulation to boost financial inclusion.,BoG ta sanya ayyukan bashi na dijital a ƙarƙashin tsari don haɓaka hada-hadar kuɗi.,BoG has put digital credit services under the framework to promote financial inclusion.,0.9019734263420105
Fatau Dauda confident of Black Stars wins against Chad and Mali.,Fatau Dauda ya tabbata cewa Black Stars za ta yi nasara a kan Chadi da Mali.,David was confident that the Black Stars would defeat Chad and Mali.,0.6460369825363159
'I am committed to continue the legacy of late Dr Murtala Mohammed' – Princess Naama.,'Na himmatu wajen ci gaba da gadon marigayi Dr. Murtala Mohammed'  Yarima Naama.,'I am committed to carrying on the legacy of the late Dr. Murtala Mohammed' Prince Naama.,0.9179572463035583
Watch as M.,Ka lura da M.,Consider the example of M.,0.4949931800365448
First cholera cases confirmed across three districts in the Ashanti Region.,An tabbatar da kamuwa da cutar kwalara ta farko a gundumomi uku a yankin Ashanti.,The first case of cholera has been confirmed in three districts in the Ashanti region.,0.9825668334960938
GH¢20m Defamation Suit: Empress Gifty's lawyer confirms Agradaa seeks case transfer.,GH¢20m Laifin lalata: Lauyan Empress Gifty ya tabbatar Agradaa na neman canja wurin shari'ar.,GH¢20m Crime of adultery: Empress Gifty's lawyer confirmed Agradaa's request for a transfer of the case.,0.809418797492981
Mohammed Kudus shines with assist on Tottenham debut in Reading win.,Mohammed Kudus ya yi haskakawa tare da taimako a wasan farko na Tottenham a cin nasarar Reading.,Mohammed Kudus came on as a substitute in Tottenham's first match in a win over Reading.,0.7974558472633362
Read full details of official brochure on 8 fallen heroes from tragic August 6 helicopter crash.,Ka karanta cikakken bayani game da littafin nan na hukuma game da jarumawa takwas da suka mutu a hatsarin jirgin sama mai saukar ungulu na ranar 6 ga Agusta.,Read more about the official account of eight heroes who died in a helicopter crash on August 6.,0.8208128213882446
Kojo Barnni beats Torgah on sudden death to win 9th edition of Gold Fields PGA Championship.,Kojo Barnni ya doke Torgah a mutuwar kwatsam don lashe gasar cin kofin PGA ta Gold Fields ta 9th.,Kojo Barnni defeated Torgah in an unexpected death to win his 9th PGA Gold Fields Championship.,0.9168344140052795
'He has taken all my happiness away' – Daddy Lumba's sister cries.,'Ya ɗauke mini farin ciki' 'Yar Daddy Lumba ta yi kuka.,"""It took me away from joy"", Father Lumba's daughter cried.",0.7825418710708618
'Nowhere does the law empower you to judge professorial titles' – Barker-Vormawor to GTEC.,'Babu inda doka ta ba ka ikon yin hukunci da lakabi na furofesoshi'  Barker-Vormawor zuwa GTEC.,'Nowhere does the law give you the right to judge the title of professors' Barker-Vormawor to GTEC.,0.9101148843765259
'I love Stonebwoy; his talent is beyond the shores of Ghana' - Video of late Murtala resurfaces.,'Ina son Stonebwoy; basirarsa ta wuce ga tekun Ghana' - Bidiyon marigayi Murtala ya sake bayyana.,'I love Stonebwoy; his talent has gone to the coast of Ghana' - Murtala's video reappears.,0.9481996297836304
Trump says 11 killed in US strike on drug-carrying vessel from Venezuela.,Trump ya ce mutane 11 ne aka kashe a harin da Amurka ta kai kan jirgin da ke dauke da miyagun kwayoyi daga Venezuela.,Trump said 11 people were killed in the US attack on a drug-laden vessel from Venezuela.,0.8778833746910095
Paul Adom-Otchere ordered to appear before Special Prosecutor over GACL audit deal.,Paul Adom-Otchere ya ba da umarnin ya bayyana a gaban Mai Shari'a ta Musamman game da yarjejeniyar duba GACL.,Paul Adom-Otchere has ordered to appear before the Special Counsel regarding the GACL review agreement.,0.8446241021156311
Artistes who have sampled Daddy Lumba’s classic songs.,Masu fasaha da suka yi samfurin waƙoƙin Daddy Lumba.,Artists who made a sample of Daddy Lumba's songs.,0.9401806592941284
Known NPP sympathizer like GBA pres shouldn’t be calling for Torkornoo to be reinstated — Kpebu.,Sanannen mai goyon bayan NPP kamar GBA Pres bai kamata ya bukaci a mayar da Torkornoo ba  Kpebu.,A well-known NPP supporter like GBA Pres should not have demanded the return of Torkornoo to Kpebu.,0.8552731871604919
Party stalwarts should act responsibly at polling stations – Prof Gyampo.,Ya kamata 'yan jam'iyyar su yi aiki da alhaki a wuraren zabe  Farfesa Gyampo.,The party members should act responsibly in the elections for Professor Gyampo.,0.8049825429916382
National Cathedral audit uncovers massive financial irregularities – Kwakye Ofosu details.,Binciken babban cocin ya gano manyan rashin daidaito na kudi  Kwakye Ofosu bayanai.,An investigation of the cathedral revealed major financial irregularities.,0.800590991973877
How I convinced Omane Boamah to quit NPP for NDC – Ato Ahwoi.,Yadda na rinjayi Omane Boamah ya bar NPP don NDC  Ato Ahwoi.,How I persuaded Omane Boamah to leave the NPP for NDC Ato Ahwoi.,0.9359925985336304
WAFCON 2024: Ghana ready to battle for bronze – Stella Nyamekye.,WAFCON 2024: Ghana a shirye take ta yi yaƙi don tagulla  Stella Nyamekye.,WAFON 2024: Ghana is ready to fight for the Stella Nyamekye bronze.,0.9231804609298706
Sack all appointees who have left their jobs to campaign to replace you – Kwesi Pratt to Mahama.,Ka kori duk wanda ya bar aikinsa don ya yi yakin neman zaben ya maye gurbin ka Kwesi Pratt zuwa Mahama.,Fired anyone who left his job to campaign and replaced you Kwesi Pratt to Mahama.,0.7146217226982117
"Prof Mills would be outraged with level of galamsey destruction, toxic politics – Charlotte Osei.","Farfesa Mills zai yi fushi da matakin halakar galamsey, siyasa mai guba  Charlotte Osei.","Professor Mills would be furious at the action of the destruction of galamsey, the poisonous politician Charlotte Osei.",0.9084560871124268
"Local government minister swears in new board members for ILGS, LUSPA.","Ministan karamar hukumar ya rantsar da sabbin mambobin hukumar ILGS, LUSPA.","The Minister of Local Government sworn in the new members of ILGS, LUSPA.",0.8270546197891235
"Farmers to receive $5,040 per tonne of cocoa for 2025/2026 season.","Manoma za su karɓi dala 5,040 a kowace tan na koko a kakar 2025/2026.","Farmers will receive $5,040 per ton of cocoa in the 2025/2026 season.",0.9686293005943298
Obofour and Agradaa must settle their beef in court instead of social media – Onegod.,Obofour da Agradaa dole ne su daidaita matsalarsu a kotu maimakon kafofin sada zumunta  Onegod.,Obofour and Agradaa had to settle their case in court instead of Onegod's social media.,0.8002632260322571
"There are over 100,000 people living with and spreading HIV without knowing it - AIDS Commission boss.","Mutane fiye da 100,000 ne ke rayuwa da cutar HIV kuma suna yada ta ba tare da sanin hakan ba.","More than 100,000 people are living with HIV and are spreading it without even realizing it.",0.8537026047706604
"Use COVID-19 fund to strengthen health care, immunization financing — HFFG.","Yi amfani da asusun COVID-19 don ƙarfafa kula da lafiya, tallafin rigakafi  HFFG.","Use COVID-19 funds to strengthen health care, immunization support HFFG.",0.954943060874939
2022 most controversial celebrities.,2022 mafi yawan masu shahararrun masu ban mamaki.,2022 most popular superheroes.,0.6697264313697815
Awutu Senya East MCE kick-starts fix all potholes in Kasoa.,Awutu Senya Gabas MCE kickstarts gyara duk rami a Kasoa.,Awutu Senya East MCE kickstarts repaired all the pit in Kasoa.,0.7287369966506958
'My house was attacked after I prophesied Mahama's win in 2024 Election' - Prophet Worlasi.,'An kai hari gidan na bayan na yi annabci cewa Mahama zai yi nasara a Zaben 2024' - Annabi Worlasi.,'My house was attacked after I prophesied that Mahama would win the 2024 Election' - Prophet Worlasi.,0.9866215586662292
2019 Asante Akyem Marathon set for April 22.,2019 Asante Akyem Marathon an shirya don Afrilu 22.,The 2019 Asante Akyem Marathon is scheduled for April 22.,0.9298402667045593
Daddy Lumba's one-week observation in jeopardy?.,Daddy Lumba na mako guda yana cikin hadari?,Is Daddy Lumba in danger for a week?,0.7998591065406799
"Ghanaian artiste Kay9ice composes ‘Mind Games’ to celebrate Davido, Chioma.","Mai zane-zane na Ghana Kay9ice ya rubuta Mind Games don bikin Davido, Chioma.","Ghanaian artist Kay9ice has written Mind Games for the festival of Davido, Chioma.",0.935400664806366
National Functional Sports League to hold two-day competition.,Kungiyar Wasannin Wasanni ta Kasa za ta gudanar da gasar kwanaki biyu.,The National Athletic Association will host the two-day competition.,0.6866900324821472
Father threatens legal action against popular SHS for alleged negligence.,Mahaifin ya yi barazanar daukar mataki a kotu kan SHS mai suna SHS saboda zargin rashin kula.,The father threatened to take legal action against SHS on charges of negligence.,0.9012579917907715
CID Director General sworn in as a board member of Small Arms Commission.,Babban daraktan CID ya rantsar da kansa a matsayin memba na kwamitin Hukumar Kananan Makamai.,The Director-General of the CID has sworn in as a member of the Committee on Small Arms.,0.9116731286048889
Is Daddy Lumba dead or alive? - What we know so far.,Daddy Lumba ya mutu ko yana raye?,Is Daddy Lumba dead or alive?,0.9783193469047546
Ghana urgently needs a pricing regulatory authority to stabilise the economy.,Ghana tana bukatar wata hukuma mai kula da farashin gaggawa domin daidaita tattalin arzikin.,Ghana needs an emergency pricing agency to stabilize the economy.,0.7820433974266052
Coronavirus: Africa needs US$285 billion to fight off pandemic impact - IMF.,Coronavirus: Afirka na bukatar dala biliyan 285 domin yaki da tasirin annobar - IMF.,Coronavirus: Africa needs $285 billion to fight the effects of the pandemic - IMF.,0.9706085324287415
Why NPP and NDC are responsible for the  poor state of sports - Dan Kwaku Yeboah explains.,Dalilin da yasa NPP da NDC ke da alhakin rashin lafiyar wasanni - Dan Kwaku Yeboah ya bayyana.,The reason why NPP and NDC are responsible for sports health - Kwaku Yeboah's son explains.,0.8618231415748596
2 dead as police engage in a shootout with highway robbery gang.,2 sun mutu yayin da 'yan sanda suka shiga harbi da 'yan fashi a kan titin.,2 were killed when police fired on the street.,0.7213448286056519
I’m now focused on returning to athletics - Martha Bissah.,Yanzu ina mai da hankali ne kan komawa wasan motsa jiki. Martha Bissah.,I now focus on returning to the gym.,0.5599061250686646
Ghana's Abrefa wins medals at London Table Tennis Grand Prix.,Abrefa na Ghana ya lashe lambobin yabo a gasar cin kofin London.,The Ghanaian referee won medals at the London Cup.,0.6160799860954285
Woman flees from marriage after several death threats from husband.,Wata mace ta gudu daga aure bayan da mijinta ya yi mata barazanar kisa.,A woman ran away from her husband after he threatened to kill her.,0.7485454678535461
Pure FM studio burnt to ashes.,Gidan rediyo na FM mai tsabta ya ƙone zuwa toka.,A clean FM radio station burned to the ground.,0.6931548714637756
IET Ghana mourns victims of helicopter crash.,IET Ghana ta yi makoki ga wadanda suka mutu a hatsarin jirgin sama.,IET Ghana mourns the loss of life in the plane crash.,0.8859954476356506
